index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
1120,3161,preprocessed/img/img_train/abstract_v002_train2015_000000003161.png,31611,Are the two old ladies lesbian lovers?,"['are', 'the', 'two', 'old', 'ladies', 'lesbian', 'lovers', '?']","['yes', 'no']","['yes', 'no']"
1121,3161,preprocessed/img/img_train/abstract_v002_train2015_000000003161.png,31612,Does all three women have on the same color pants?,"['does', 'all', 'three', 'women', 'have', 'on', 'the', 'same', 'color', 'pants', '?']",['yes'],['yes']
1122,3639,preprocessed/img/img_train/abstract_v002_train2015_000000003639.png,36392,Is there anything to sit on?,"['is', 'there', 'anything', 'to', 'sit', 'on', '?']",['no'],['no']
1123,3639,preprocessed/img/img_train/abstract_v002_train2015_000000003639.png,36390,Why are the women holding their hands over the fire?,"['why', 'are', 'the', 'women', 'holding', 'their', 'hands', 'over', 'the', 'fire', '?']","['for warmth', 'say hello', 'to warm themselves', 'cold', 'yes', 'to warm them', 'to warm up', 'celebrating']","['for warmth', 'say hello', 'cold', 'to warm themselves', 'yes', 'to warm them', 'to warm up', 'celebrating']"
1124,3639,preprocessed/img/img_train/abstract_v002_train2015_000000003639.png,36391,Is this at home?,"['is', 'this', 'at', 'home', '?']",['no'],['no']
1125,715,preprocessed/img/img_train/abstract_v002_train2015_000000000715.png,7152,Is it a sunny day?,"['is', 'it', 'a', 'sunny', 'day', '?']",['yes'],['yes']
1126,715,preprocessed/img/img_train/abstract_v002_train2015_000000000715.png,7150,What kind of animal is in the center?,"['what', 'kind', 'of', 'animal', 'is', 'in', 'the', 'center', '?']",['dog'],['dog']
1127,715,preprocessed/img/img_train/abstract_v002_train2015_000000000715.png,7151,How many women are  on the bench?,"['how', 'many', 'women', 'are', 'on', 'the', 'bench', '?']","['1', 'what is dog doing']","['1', 'what is dog doing']"
1128,1092,preprocessed/img/img_train/abstract_v002_train2015_000000001092.png,10920,What is on the fireplace?,"['what', 'is', 'on', 'the', 'fireplace', '?']","['log', 'plant', 'potted plant']","['log', 'plant', 'potted plant']"
1129,1092,preprocessed/img/img_train/abstract_v002_train2015_000000001092.png,10921,What is in the fireplace?,"['what', 'is', 'in', 'the', 'fireplace', '?']","['logs', 'fire and logs', 'burning logs', 'fire', 'logs on fire', 'wood, fire', 'logs fire']","['logs', 'fire and logs', 'burning logs', 'fire', 'logs on fire', 'logs fire']"
1130,1092,preprocessed/img/img_train/abstract_v002_train2015_000000001092.png,10922,Are the windows different sizes?,"['are', 'the', 'windows', 'different', 'sizes', '?']","['yes', 'no']","['yes', 'no']"
1131,3202,preprocessed/img/img_train/abstract_v002_train2015_000000003202.png,32020,What is the red thing inside of the sandbox called?,"['what', 'is', 'the', 'red', 'thing', 'inside', 'of', 'the', 'sandbox', 'called', '?']",['shovel'],['shovel']
1132,3202,preprocessed/img/img_train/abstract_v002_train2015_000000003202.png,32021,Is anyone using the see-saw?,"['is', 'anyone', 'using', 'the', 'see', '-', 'saw', '?']",['no'],['no']
1133,3202,preprocessed/img/img_train/abstract_v002_train2015_000000003202.png,32022,What side of the see-saw is up?,"['what', 'side', 'of', 'the', 'see', '-', 'saw', 'is', 'up', '?']","['right', 'right side']","['right', 'right side']"
1134,3613,preprocessed/img/img_train/abstract_v002_train2015_000000003613.png,36130,Is the young man wanting watermelon?,"['is', 'the', 'young', 'man', 'wanting', 'watermelon', '?']","['no', 'yes']","['no', 'yes']"
1135,3613,preprocessed/img/img_train/abstract_v002_train2015_000000003613.png,36131,Will the girl join the boy for some food?,"['will', 'the', 'girl', 'join', 'the', 'boy', 'for', 'some', 'food', '?']",['yes'],['yes']
1136,3613,preprocessed/img/img_train/abstract_v002_train2015_000000003613.png,36132,How many trees are there?,"['how', 'many', 'trees', 'are', 'there', '?']","['1', '2']","['1', '2']"
1137,2349,preprocessed/img/img_train/abstract_v002_train2015_000000002349.png,23490,How many bottles are on the floor?,"['how', 'many', 'bottles', 'are', 'on', 'the', 'floor', '?']","['2', '3']","['2', '3']"
1138,2349,preprocessed/img/img_train/abstract_v002_train2015_000000002349.png,23491,What is the boy doing on the right side of the couch  with his arms crossed?,"['what', 'is', 'the', 'boy', 'doing', 'on', 'the', 'right', 'side', 'of', 'the', 'couch', 'with', 'his', 'arms', 'crossed', '?']","['watching', 'pouting', 'watching other man', 'staring', 'sitting on couch', 'sitting']","['watching', 'pouting', 'watching other man', 'staring', 'sitting on couch', 'sitting']"
1139,2349,preprocessed/img/img_train/abstract_v002_train2015_000000002349.png,23492,What does the boy walking have to play with?,"['what', 'does', 'the', 'boy', 'walking', 'have', 'to', 'play', 'with', '?']","['red car', 'toy car', 'car', 'bottles']","['car', 'toy car', 'red car', 'bottles']"
1140,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4500,Are they going to dance?,"['are', 'they', 'going', 'to', 'dance', '?']",['yes'],['yes']
1141,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4501,Will they dance?,"['will', 'they', 'dance', '?']","['yes', 'no']","['yes', 'no']"
1142,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4502,What are the mother and daughter doing?,"['what', 'are', 'the', 'mother', 'and', 'daughter', 'doing', '?']","['holding hands', 'playing', 'dancing']","['dancing', 'playing', 'holding hands']"
1143,3037,preprocessed/img/img_train/abstract_v002_train2015_000000003037.png,30370,Is this boy waiting for his friends to play?,"['is', 'this', 'boy', 'waiting', 'for', 'his', 'friends', 'to', 'play', '?']","['yes', 'unknown', 'no']","['yes', 'unknown', 'no']"
1144,3037,preprocessed/img/img_train/abstract_v002_train2015_000000003037.png,30371,Is the young boy jumping into the fire?,"['is', 'the', 'young', 'boy', 'jumping', 'into', 'the', 'fire', '?']","['no', 'yes']","['no', 'yes']"
1145,3037,preprocessed/img/img_train/abstract_v002_train2015_000000003037.png,30372,What equipment is available?,"['what', 'equipment', 'is', 'available', '?']","['seesaw,football,skateboard,slide', 'slide, seesaw, skateboard', 'sliding board, seesaw', 'slide', 'slide and seesaw', 'slide seesaw', 'seesaw, skateboard, slide', 'seesaw and slide']","['slide', 'slide and seesaw', 'seesaw and slide', 'slide seesaw']"
1146,3148,preprocessed/img/img_train/abstract_v002_train2015_000000003148.png,31480,What is on the blanket?,"['what', 'is', 'on', 'the', 'blanket', '?']","['cheese, wine, basket', 'food', 'wine bottle, food, basket', 'picnic', 'cheese, wine, blanket', 'picnic items', 'cheese, wine and basket', 'basket, wine bottle, and pie', 'cake, wine and picnic basket']","['picnic', 'food', 'picnic items']"
1147,3148,preprocessed/img/img_train/abstract_v002_train2015_000000003148.png,31481,Might the dog eat that cheese?,"['might', 'the', 'dog', 'eat', 'that', 'cheese', '?']",['yes'],['yes']
1148,3148,preprocessed/img/img_train/abstract_v002_train2015_000000003148.png,31482,Is the lady in blue standing still?,"['is', 'the', 'lady', 'in', 'blue', 'standing', 'still', '?']",['no'],['no']
1149,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,220,Is the cat running?,"['is', 'the', 'cat', 'running', '?']",['no'],['no']
1150,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,221,How many logs are burning?,"['how', 'many', 'logs', 'are', 'burning', '?']",['2'],['2']
1151,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,222,Is the young man afraid the cat is going to get burned?,"['is', 'the', 'young', 'man', 'afraid', 'the', 'cat', 'is', 'going', 'to', 'get', 'burned', '?']","['yes', 'no']","['yes', 'no']"
1152,1194,preprocessed/img/img_train/abstract_v002_train2015_000000001194.png,11940,Do you see any letters in this scene?,"['do', 'you', 'see', 'any', 'letters', 'in', 'this', 'scene', '?']",['no'],['no']
1153,1194,preprocessed/img/img_train/abstract_v002_train2015_000000001194.png,11941,Is the girl mad?,"['is', 'the', 'girl', 'mad', '?']","['yes', 'no']","['yes', 'no']"
1154,1194,preprocessed/img/img_train/abstract_v002_train2015_000000001194.png,11942,Is the red doll house wooden?,"['is', 'the', 'red', 'doll', 'house', 'wooden', '?']","['yes', 'no']","['yes', 'no']"
1155,3515,preprocessed/img/img_train/abstract_v002_train2015_000000003515.png,35152,Is there a door?,"['is', 'there', 'a', 'door', '?']",['yes'],['yes']
1156,3515,preprocessed/img/img_train/abstract_v002_train2015_000000003515.png,35150,What is the dog doing?,"['what', 'is', 'the', 'dog', 'doing', '?']","['sitting', 'waiting', 'begging girl', 'begging']","['sitting', 'waiting', 'begging girl', 'begging']"
1157,3515,preprocessed/img/img_train/abstract_v002_train2015_000000003515.png,35151,Which curtain is largest?,"['which', 'curtain', 'is', 'largest', '?']","['left', 'brown', 'flowered', 'same', 'one on right', 'right', 'flowered one']","['left', 'brown', 'flowered', 'one on right', 'same', 'right', 'flowered one']"
1158,2966,preprocessed/img/img_train/abstract_v002_train2015_000000002966.png,29660,Who is standing on the stool?,"['who', 'is', 'standing', 'on', 'the', 'stool', '?']","['kitten', 'cat']","['kitten', 'cat']"
1159,2966,preprocessed/img/img_train/abstract_v002_train2015_000000002966.png,29661,Why is the cat all alone?,"['why', 'is', 'the', 'cat', 'all', 'alone', '?']","['owners left cat home alone', 'no one home', 'no one is home', 'owners are at work', 'everyone else is gone', 'unknown', 'nobody is home', ""no one's home"", 'nobody there', ""everyone's at work""]","['owners left cat home alone', 'no one home', 'no one is home', 'owners are at work', 'everyone else is gone', 'unknown', 'nobody is home', 'nobody there']"
1160,2966,preprocessed/img/img_train/abstract_v002_train2015_000000002966.png,29662,Where is the cat?,"['where', 'is', 'the', 'cat', '?']","['stool', 'on stool']","['stool', 'on stool']"
1161,1019,preprocessed/img/img_train/abstract_v002_train2015_000000001019.png,10192,What is the dog begging for?,"['what', 'is', 'the', 'dog', 'begging', 'for', '?']",['bone'],['bone']
1162,1019,preprocessed/img/img_train/abstract_v002_train2015_000000001019.png,10190,What is she holding?,"['what', 'is', 'she', 'holding', '?']",['bone'],['bone']
1163,1019,preprocessed/img/img_train/abstract_v002_train2015_000000001019.png,10191,Is the dog sitting?,"['is', 'the', 'dog', 'sitting', '?']",['no'],['no']
1164,1496,preprocessed/img/img_train/abstract_v002_train2015_000000001496.png,14960,Where letters are on the blocks?,"['where', 'letters', 'are', 'on', 'the', 'blocks', '?']","['sides', 'abcd', 'yes', 'b c d', 'a, b c, d']","['sides', 'yes', 'abcd', 'b c d']"
1165,1496,preprocessed/img/img_train/abstract_v002_train2015_000000001496.png,14961,How many paintings?,"['how', 'many', 'paintings', '?']",['3'],['3']
1166,1496,preprocessed/img/img_train/abstract_v002_train2015_000000001496.png,14962,Is the cat bored?,"['is', 'the', 'cat', 'bored', '?']","['yes', 'no']","['yes', 'no']"
1167,3017,preprocessed/img/img_train/abstract_v002_train2015_000000003017.png,30170,Who is sleeping on the floor?,"['who', 'is', 'sleeping', 'on', 'the', 'floor', '?']","['cat', 'dog', 'puppy']","['cat', 'dog', 'puppy']"
1168,3017,preprocessed/img/img_train/abstract_v002_train2015_000000003017.png,30171,How many pillows are on the couch?,"['how', 'many', 'pillows', 'are', 'on', 'the', 'couch', '?']",['2'],['2']
1169,3017,preprocessed/img/img_train/abstract_v002_train2015_000000003017.png,30172,What is the animal sleeping under?,"['what', 'is', 'the', 'animal', 'sleeping', 'under', '?']","['table', 'dog']","['table', 'dog']"
1170,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,552,What is above the fireplace?,"['what', 'is', 'above', 'the', 'fireplace', '?']","['picture', 'painting', 'art']","['picture', 'painting', 'art']"
1171,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,550,Is the older couple snuggling?,"['is', 'the', 'older', 'couple', 'snuggling', '?']","['yes', 'no']","['yes', 'no']"
1172,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,551,Are they happy together?,"['are', 'they', 'happy', 'together', '?']",['yes'],['yes']
1173,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4240,How did the children get to the park?,"['how', 'did', 'the', 'children', 'get', 'to', 'the', 'park', '?']","['bikes', 'bicycles', 'by bike', 'baked', 'on their bikes']","['bikes', 'bicycles', 'by bike', 'baked', 'on their bikes']"
1174,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4241,What color are the bicycles?,"['what', 'color', 'are', 'the', 'bicycles', '?']","['orange', 'orange and black']","['orange', 'orange and black']"
1175,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4242,Is the little boy on the monkey bars?,"['is', 'the', 'little', 'boy', 'on', 'the', 'monkey', 'bars', '?']",['yes'],['yes']
1176,2815,preprocessed/img/img_train/abstract_v002_train2015_000000002815.png,28152,Is the woman standing up?,"['is', 'the', 'woman', 'standing', 'up', '?']",['no'],['no']
1177,2815,preprocessed/img/img_train/abstract_v002_train2015_000000002815.png,28150,What color is the chair?,"['what', 'color', 'is', 'the', 'chair', '?']","['blue', 'brown', 'tan']","['blue', 'brown', 'tan']"
1178,2815,preprocessed/img/img_train/abstract_v002_train2015_000000002815.png,28151,How many pillows on the sofa?,"['how', 'many', 'pillows', 'on', 'the', 'sofa', '?']","['2', '3']","['2', '3']"
1179,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2712,Does the dog want some food?,"['does', 'the', 'dog', 'want', 'some', 'food', '?']",['yes'],['yes']
1180,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2710,What color is the plant?,"['what', 'color', 'is', 'the', 'plant', '?']","['green, brown', 'green', 'off white']","['green', 'off white']"
1181,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2711,Does the man look angry?,"['does', 'the', 'man', 'look', 'angry', '?']",['yes'],['yes']
1182,2261,preprocessed/img/img_train/abstract_v002_train2015_000000002261.png,22610,Who is sitting on the bench?,"['who', 'is', 'sitting', 'on', 'the', 'bench', '?']","['boy', 'man in white shirt', 'no one', 'nobody']","['boy', 'man in white shirt', 'no one', 'nobody']"
1183,2261,preprocessed/img/img_train/abstract_v002_train2015_000000002261.png,22611,What are the kids doing?,"['what', 'are', 'the', 'kids', 'doing', '?']","['playing on seesaw', 'seesaw', 'playing on teeter totter', 'playing seesaw', 'see sawing', 'playing']","['playing on seesaw', 'seesaw', 'playing on teeter totter', 'playing seesaw', 'see sawing', 'playing']"
1184,2261,preprocessed/img/img_train/abstract_v002_train2015_000000002261.png,22612,What color is the sidewalk?,"['what', 'color', 'is', 'the', 'sidewalk', '?']",['gray'],['gray']
1185,1054,preprocessed/img/img_train/abstract_v002_train2015_000000001054.png,10540,What color are the tips of the tongs?,"['what', 'color', 'are', 'the', 'tips', 'of', 'the', 'tongs', '?']",['red'],['red']
1186,1054,preprocessed/img/img_train/abstract_v002_train2015_000000001054.png,10541,Does the dog want some food?,"['does', 'the', 'dog', 'want', 'some', 'food', '?']",['yes'],['yes']
1187,1054,preprocessed/img/img_train/abstract_v002_train2015_000000001054.png,10542,Is the small animal trying to get the food?,"['is', 'the', 'small', 'animal', 'trying', 'to', 'get', 'the', 'food', '?']","['yes', 'no']","['yes', 'no']"
1188,1475,preprocessed/img/img_train/abstract_v002_train2015_000000001475.png,14752,Do you see a person behind the tree?,"['do', 'you', 'see', 'a', 'person', 'behind', 'the', 'tree', '?']",['yes'],['yes']
1189,1475,preprocessed/img/img_train/abstract_v002_train2015_000000001475.png,14750,What is the little girl chasing through the forest?,"['what', 'is', 'the', 'little', 'girl', 'chasing', 'through', 'the', 'forest', '?']","['boy', 'bee', 'friend', 'little boy', 'bug', 'butterflies', 'bird', 'butterfly']","['boy', 'bee', 'friend', 'little boy', 'bug', 'butterflies', 'bird', 'butterfly']"
1190,1475,preprocessed/img/img_train/abstract_v002_train2015_000000001475.png,14751,What is in the air?,"['what', 'is', 'in', 'the', 'air', '?']","['bee', 'bird', 'bird and bee', 'birds', 'bee and bird']","['bee', 'bird', 'bird and bee', 'birds', 'bee and bird']"
1191,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7580,How many cushions are on the couch in this scene?,"['how', 'many', 'cushions', 'are', 'on', 'the', 'couch', 'in', 'this', 'scene', '?']","['2', '4', '0']","['2', '4', '0']"
1192,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7581,What is the baby doing?,"['what', 'is', 'the', 'baby', 'doing', '?']","['playing with blocks', 'playing blocks', 'playing']","['playing with blocks', 'playing blocks', 'playing']"
1193,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7582,What color is the 'C' block?,"['what', 'color', 'is', 'the', ""'"", 'c', ""'"", 'block', '?']","['red', 'pink', 'orange']","['red', 'pink', 'orange']"
1194,3134,preprocessed/img/img_train/abstract_v002_train2015_000000003134.png,31340,How many slices of food are on the blanket?,"['how', 'many', 'slices', 'of', 'food', 'are', 'on', 'the', 'blanket', '?']","['no slices', '1', '5', '0', '2']","['no slices', '1', '5', '0', '2']"
1195,3134,preprocessed/img/img_train/abstract_v002_train2015_000000003134.png,31341,What color are the plates?,"['what', 'color', 'are', 'the', 'plates', '?']",['blue'],['blue']
1196,3134,preprocessed/img/img_train/abstract_v002_train2015_000000003134.png,31342,How did the woman make the food?,"['how', 'did', 'the', 'woman', 'make', 'the', 'food', '?']","['barbeque', 'bbq', 'barbecue grill', 'grill']","['barbeque', 'bbq', 'barbecue grill', 'grill']"
1197,2473,preprocessed/img/img_train/abstract_v002_train2015_000000002473.png,24730,Why is the boy in the sand?,"['why', 'is', 'the', 'boy', 'in', 'the', 'sand', '?']","['playing', 'he is playing']","['playing', 'he is playing']"
1198,2473,preprocessed/img/img_train/abstract_v002_train2015_000000002473.png,24731,What kind of flower?,"['what', 'kind', 'of', 'flower', '?']","['sunflowers', 'yellow', 'daisies', 'yellow daisy', 'daisy']","['sunflowers', 'yellow', 'daisies', 'yellow daisy', 'daisy']"
1199,2473,preprocessed/img/img_train/abstract_v002_train2015_000000002473.png,24732,Is there a walkway?,"['is', 'there', 'a', 'walkway', '?']",['no'],['no']
1200,2204,preprocessed/img/img_train/abstract_v002_train2015_000000002204.png,22040,What color is the cat?,"['what', 'color', 'is', 'the', 'cat', '?']","['yellow', 'orange']","['yellow', 'orange']"
1201,2204,preprocessed/img/img_train/abstract_v002_train2015_000000002204.png,22041,What is on the plate?,"['what', 'is', 'on', 'the', 'plate', '?']","['snacks', 'chips', 'food']","['snacks', 'chips', 'food']"
1202,2204,preprocessed/img/img_train/abstract_v002_train2015_000000002204.png,22042,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['sitting on couch', 'sitting', 'lounging']","['sitting on couch', 'sitting', 'lounging']"
1203,3352,preprocessed/img/img_train/abstract_v002_train2015_000000003352.png,33520,Is he upset?,"['is', 'he', 'upset', '?']","['yes', 'no']","['yes', 'no']"
1204,3352,preprocessed/img/img_train/abstract_v002_train2015_000000003352.png,33521,Is the scene chaotic?,"['is', 'the', 'scene', 'chaotic', '?']",['yes'],['yes']
1205,3352,preprocessed/img/img_train/abstract_v002_train2015_000000003352.png,33522,Is this the man's fault?,"['is', 'this', 'the', 'man', ""'"", 's', 'fault', '?']","['yes', 'no']","['yes', 'no']"
1206,2755,preprocessed/img/img_train/abstract_v002_train2015_000000002755.png,27552,Is the woman cleaning the room?,"['is', 'the', 'woman', 'cleaning', 'the', 'room', '?']","['no', 'yes']","['no', 'yes']"
1207,2755,preprocessed/img/img_train/abstract_v002_train2015_000000002755.png,27550,What color is the sofa?,"['what', 'color', 'is', 'the', 'sofa', '?']",['red'],['red']
1208,2755,preprocessed/img/img_train/abstract_v002_train2015_000000002755.png,27551,Is she sitting inside or outside?,"['is', 'she', 'sitting', 'inside', 'or', 'outside', '?']",['inside'],['inside']
1209,1204,preprocessed/img/img_train/abstract_v002_train2015_000000001204.png,12040,Is there a tree?,"['is', 'there', 'a', 'tree', '?']","['no', 'no tree']","['no', 'no tree']"
1210,1204,preprocessed/img/img_train/abstract_v002_train2015_000000001204.png,12041,What color is his shirt?,"['what', 'color', 'is', 'his', 'shirt', '?']","['brown', 'beige', 'tan']","['brown', 'beige', 'tan']"
1211,1204,preprocessed/img/img_train/abstract_v002_train2015_000000001204.png,12042,How many clouds?,"['how', 'many', 'clouds', '?']",['3'],['3']
1212,3896,preprocessed/img/img_train/abstract_v002_train2015_000000003896.png,38960,Who is closest to the animal?,"['who', 'is', 'closest', 'to', 'the', 'animal', '?']",['man'],['man']
1213,3896,preprocessed/img/img_train/abstract_v002_train2015_000000003896.png,38961,How many bicycles are there?,"['how', 'many', 'bicycles', 'are', 'there', '?']",['2'],['2']
1214,3896,preprocessed/img/img_train/abstract_v002_train2015_000000003896.png,38962,What are they doing?,"['what', 'are', 'they', 'doing', '?']","['standing around', 'resting from bicycling', 'walking', 'standing', 'standing next to bicycles', 'relaxing', 'getting ready to ride bikes', 'biking', 'riding bikes']","['standing around', 'resting from bicycling', 'walking', 'standing', 'standing next to bicycles', 'relaxing', 'getting ready to ride bikes', 'biking', 'riding bikes']"
1215,2614,preprocessed/img/img_train/abstract_v002_train2015_000000002614.png,26140,What is the girl doing with the monkey bars?,"['what', 'is', 'the', 'girl', 'doing', 'with', 'the', 'monkey', 'bars', '?']","['jumping down from them', 'crossing', 'using them to swing', 'going across them', 'swinging', 'playing']","['jumping down from them', 'crossing', 'using them to swing', 'going across them', 'swinging', 'playing']"
1216,2614,preprocessed/img/img_train/abstract_v002_train2015_000000002614.png,26141,What is in the sky?,"['what', 'is', 'in', 'the', 'sky', '?']","['sun is in sky', 'sun']","['sun is in sky', 'sun']"
1217,2614,preprocessed/img/img_train/abstract_v002_train2015_000000002614.png,26142,What color is the monkey bar?,"['what', 'color', 'is', 'the', 'monkey', 'bar', '?']","['dark blue', 'black', 'blue']","['dark blue', 'black', 'blue']"
1218,1611,preprocessed/img/img_train/abstract_v002_train2015_000000001611.png,16112,How many place settings are on the table?,"['how', 'many', 'place', 'settings', 'are', 'on', 'the', 'table', '?']",['2'],['2']
1219,1611,preprocessed/img/img_train/abstract_v002_train2015_000000001611.png,16110,Is the cat awake or asleep?,"['is', 'the', 'cat', 'awake', 'or', 'asleep', '?']",['asleep'],['asleep']
1220,1611,preprocessed/img/img_train/abstract_v002_train2015_000000001611.png,16111,Is the food served on the table?,"['is', 'the', 'food', 'served', 'on', 'the', 'table', '?']","['no', 'yes']","['no', 'yes']"
1221,3403,preprocessed/img/img_train/abstract_v002_train2015_000000003403.png,34032,Do the man and woman have the same colored shoes?,"['do', 'the', 'man', 'and', 'woman', 'have', 'the', 'same', 'colored', 'shoes', '?']",['yes'],['yes']
1222,3403,preprocessed/img/img_train/abstract_v002_train2015_000000003403.png,34030,What is the man in red doing?,"['what', 'is', 'the', 'man', 'in', 'red', 'doing', '?']","['he is walking towards pond', 'greeting', 'running', 'walking', 'standing', 'waving', 'dancing']","['he is walking towards pond', 'greeting', 'running', 'walking', 'standing', 'waving', 'dancing']"
1223,3403,preprocessed/img/img_train/abstract_v002_train2015_000000003403.png,34031,What is flying over the pound?,"['what', 'is', 'flying', 'over', 'the', 'pound', '?']",['butterfly'],['butterfly']
1224,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4600,What color is the slide?,"['what', 'color', 'is', 'the', 'slide', '?']",['red'],['red']
1225,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4601,Is it sunny?,"['is', 'it', 'sunny', '?']","['no', 'yes']","['no', 'yes']"
1226,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4602,What is beside the ball?,"['what', 'is', 'beside', 'the', 'ball', '?']",['skateboard'],['skateboard']
1227,1943,preprocessed/img/img_train/abstract_v002_train2015_000000001943.png,19432,How many flying birds?,"['how', 'many', 'flying', 'birds', '?']","['2', '1']","['2', '1']"
1228,1943,preprocessed/img/img_train/abstract_v002_train2015_000000001943.png,19430,What is in the sandbox?,"['what', 'is', 'in', 'the', 'sandbox', '?']","['pail', 'child, pail and shovel', 'baby', 'red', 'woman, child, bucket, and sand', 'bucket', 'sand']","['pail', 'baby', 'red', 'bucket', 'sand']"
1229,1943,preprocessed/img/img_train/abstract_v002_train2015_000000001943.png,19431,How many mushrooms?,"['how', 'many', 'mushrooms', '?']",['3'],['3']
1230,1929,preprocessed/img/img_train/abstract_v002_train2015_000000001929.png,19290,Does he love his dad?,"['does', 'he', 'love', 'his', 'dad', '?']","['yes', 'no']","['yes', 'no']"
1231,1929,preprocessed/img/img_train/abstract_v002_train2015_000000001929.png,19291,What is burning in the fire?,"['what', 'is', 'burning', 'in', 'the', 'fire', '?']","['steak', 'ribs', 'wood', 'hot dogs', 'wieners']","['steak', 'ribs', 'wood', 'hot dogs', 'wieners']"
1232,1929,preprocessed/img/img_train/abstract_v002_train2015_000000001929.png,19292,What is in the boy's hand?,"['what', 'is', 'in', 'the', 'boy', ""'"", 's', 'hand', '?']","['baseball', 'ball']","['baseball', 'ball']"
1233,3433,preprocessed/img/img_train/abstract_v002_train2015_000000003433.png,34330,Why is the dog on the table?,"['why', 'is', 'the', 'dog', 'on', 'the', 'table', '?']","['scraps', 'getting food', 'to steal food', 'he is trying to get pizza', 'trying to get pizza', 'begging', 'wants food', 'to eat']","['scraps', 'getting food', 'to steal food', 'he is trying to get pizza', 'trying to get pizza', 'begging', 'wants food', 'to eat']"
1234,3433,preprocessed/img/img_train/abstract_v002_train2015_000000003433.png,34331,What is on the table?,"['what', 'is', 'on', 'the', 'table', '?']","['plates with slices of pizza', 'pizza, plates, and tablecloth', 'pizza']","['pizza', 'plates with slices of pizza']"
1235,3433,preprocessed/img/img_train/abstract_v002_train2015_000000003433.png,34332,How many pieces of pizza?,"['how', 'many', 'pieces', 'of', 'pizza', '?']",['4'],['4']
1236,1509,preprocessed/img/img_train/abstract_v002_train2015_000000001509.png,15090,What covers the rug?,"['what', 'covers', 'the', 'rug', '?']","['sofa and stool', 'sofa', 'couch', 'shadow']","['couch', 'sofa', 'sofa and stool', 'shadow']"
1237,1509,preprocessed/img/img_train/abstract_v002_train2015_000000001509.png,15091,How many pictures on the wall?,"['how', 'many', 'pictures', 'on', 'the', 'wall', '?']","['1', '0']","['1', '0']"
1238,1509,preprocessed/img/img_train/abstract_v002_train2015_000000001509.png,15092,What color are the cats?,"['what', 'color', 'are', 'the', 'cats', '?']",['white'],['white']
1239,3234,preprocessed/img/img_train/abstract_v002_train2015_000000003234.png,32340,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['walking', 'standing', ""holding girl's hand""]","['walking', 'standing']"
1240,3234,preprocessed/img/img_train/abstract_v002_train2015_000000003234.png,32341,What color is the bird's breast?,"['what', 'color', 'is', 'the', 'bird', ""'"", 's', 'breast', '?']","['red', 'orange', 'green']","['red', 'orange', 'green']"
1241,3234,preprocessed/img/img_train/abstract_v002_train2015_000000003234.png,32342,Who is holding hands?,"['who', 'is', 'holding', 'hands', '?']","['woman and girl', '2 people', 'grandma and little girl', 'old lady and girl', 'grandma and girl', 'grandmother and girl', 'grandma and granddaughter', 'grandma and child']","['woman and girl', '2 people', 'grandma and little girl', 'old lady and girl', 'grandma and girl', 'grandmother and girl', 'grandma and granddaughter', 'grandma and child']"
1242,2447,preprocessed/img/img_train/abstract_v002_train2015_000000002447.png,24472,What color is the footstool?,"['what', 'color', 'is', 'the', 'footstool', '?']",['red'],['red']
1243,2447,preprocessed/img/img_train/abstract_v002_train2015_000000002447.png,24470,What kind of pattern is on the curtains?,"['what', 'kind', 'of', 'pattern', 'is', 'on', 'the', 'curtains', '?']","['beige', 'plain', 'solid color', 'stripped', 'stripes', 'striped', 'stripe']","['beige', 'plain', 'solid color', 'stripped', 'stripes', 'striped', 'stripe']"
1244,2447,preprocessed/img/img_train/abstract_v002_train2015_000000002447.png,24471,Is there a chair?,"['is', 'there', 'a', 'chair', '?']","['no', 'yes']","['no', 'yes']"
